alma_id,alma_name,alma_voltage_kv,official_station,official_station_id,distance_km,name_similarity,match_status,interpretation_limit
5328.0,PRIMERA JUNTA,132,SANTIAGO CENTRO,SCE,2.289,0.286,MATCHED_SPATIAL_ONLY,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
193.0,FERNANDEZ,132,SANTIAGO CENTRO,SCE,36.352,0.25,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
527.0,SUNCHO CORRAL,132,SUNCHO CORRAL,SCO,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
21.0,AÑATUYA,132,AÑATUYA,AÑA,0.082,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
3398.0,BANDERA,132,BANDERA,BAN,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
3399.0,QUIMILI,132,QUIMILI,QUI,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4898.0,CAMPO GALLO,132,CAMPO GALLO,CGA,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5073.0,COPO,132,COPO,COP,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
108.0,CEVIL POZO,132,CEVIL POZO,CPZ,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
513.0,SARMIENTO TUCUM.,132,SARMIENTO,SAR,0.0,0.75,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
544.0,TUCUMAN NORTE,132,TUCUMAN NORTE,TUN,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
545.0,TUCUMAN OESTE,132,TUCUMAN OESTE,TOE,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
583.0,AVELLANEDA NOA,132,AVELLANEDA,AVE,0.0,0.833,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
240.0,INDEPENDENCIA,132,INDEPENDENCIA,IND,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4903.0,LULES,132,LULES,LUL,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
370.0,PAPEL DE TUCUMAN,132,PAPELERA TUCUMAN,PTU,0.0,0.875,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
185.0,ESTATICA,132,ESTATICA,EST,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
3396.0,MANANTIAL,132,TUCUMAN OESTE,TOE,2.893,0.364,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1195.0,ANDALGALA,132,ANDALGALA,AND,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
51.0,BELEN,132,BELEN,BEL,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
536.0,TINOGASTA,132,TINOGASTA,TIN,0.117,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
202.0,FRIAS,132,FRIAS,FRI,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
435.0,RECREO,500,RECREO,RE,0.049,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
488.0,SAN MARTIN,132,LA PAZ,LPA,68.746,0.375,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
99.0,CATAMARCA,132,CATAMARCA I,CAT,0.041,0.9,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4933.0,VALLE VIEJO,132,VALLE VIEJO,VVI,0.064,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4996.0,PANTANILLO,132,CATAMARCA I,CAT,8.133,0.381,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
377.0,PQUE INDUSTRIAL SALTA,132,SALTA ESTE,SES,4.844,0.323,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
467.0,SALTA SUR,132,SALTA SUR,SSU,0.06,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
468.0,SALTA NORTE,132,SALTA NORTE,SNO,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1196.0,SALTA ESTE,132,SALTA ESTE,SES,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5361.0,SAN AGUSTIN,132,EL CARRIL,ECA,12.574,0.2,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
287.0,LIBERTADOR,132,LIBERTADOR,LIB,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5347.0,CAIMANCITO,132,LIBERTADOR,LIB,20.02,0.2,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
395.0,PICHANAL,132,PICHANAL,PIC,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4827.0,A. SARAVIA,132,APOLINARIO SARAVIA,ASA,0.0,0.667,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5223.0,LA ESTRELLA,132,PICHANAL,PIC,59.244,0.105,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
248.0,J.V. GONZALES,132,J.V GONZALEZ,JVG,0.0,0.917,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
357.0,ORAN,132,ORAN,ORA,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4971.0,TABACAL,132,TABACAL,TAB,0.111,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
532.0,TARTAGAL,132,TARTAGAL,TAR,0.081,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5094.0,SENDA HACHADA,132,TABACAL,TAB,42.35,0.4,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5095.0,DRAGONES,132,PICHANAL,PIC,88.236,0.25,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
205.0,GENERAL PICO,132,TRENQUE LAUQUEN,TL,98.784,0.296,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
432.0,REALICO,132,TRENQUE LAUQUEN,TL,172.228,0.273,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
506.0,SANTA ROSA LP,132,MACACHIN,MC,86.26,0.19,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4904.0,MAURICIO MAYER,132,MACACHIN,MC,116.874,0.273,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5103.0,SANTA ROSA SUR,132,MACACHIN,MC,84.184,0.182,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
122.0,CIPOLLETTI,132,ET ALTO VALLE,AVA,8.039,0.4,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
570.0,VILLA REGINA,132,ET ALTO VALLE,AVA,82.029,0.364,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5436.0,ING CIPOLLETTI,132,ET ALTO VALLE,AVA,3.041,0.333,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
104.0,CENTENARIO,132,CENTENARIO,CEN,0.015,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
220.0,GRAN NEUQUÉN,132,COLONIA VALENTINA,CVA,7.476,0.276,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
129.0,COLONIA VALENTINA,132,COLONIA VALENTINA,CVA,0.58,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4987.0,NEUQUÉN NORTE,132,ET ALTO VALLE,AVA,4.838,0.087,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
320.0,MEDANITO,132,PLANICIE BANDERITA,PB,78.624,0.308,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
115.0,CHIHUIDO,132,CHIHUIDO 2,CHI2,0.095,0.889,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
120.0,CHOS MALAL,132,EL TRAPIAL,TRA,86.875,0.3,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
195.0,FILO MORADO,132,CHIHUIDO 2,CHI2,33.732,0.286,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
369.0,PAMPA TRILL,132,CHIHUIDO 2,CHI2,49.333,0.095,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
416.0,PUESTO HERNANDEZ,132,PUESTO HERNANDEZ,PHE,0.023,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
3333.0,EL TRAPIAL,132,EL TRAPIAL,TRA,0.01,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4962.0,RINCON DE LOS SAUCES,132,RINCON,RIN,0.001,0.462,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
576.0,ZAPALA,132,CHOCON OESTE,CO,115.126,0.0,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
43.0,BARILOCHE,132,ALICURA,AL,77.011,0.25,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
401.0,PILCANIYEU,132,ALICURA,AL,68.751,0.353,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
635.0,SAN ANTONIO OESTE,132,S. ANTONIO OESTE,SO,0.019,0.938,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
648.0,VIEDMA,132,VIEDMA,VD,0.073,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
